TOP_HOT_AIR_TEMP,Faulty_TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,Faulty_CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,Faulty_CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,Faulty_FEED_PUMP_FLOW
184.60001,199.60001,83.90000153,58.90000153,88.4000015,68.4000015,1037.043,837.043
184.3,199.3,83.80000305,58.80000305,88.4000015,68.4000015,1028.988,828.988
186.7,201.7,84.09999847,59.09999847,88.5,68.5,1027.821,827.821
185.8,200.8,84.09999847,59.09999847,89.1999969,69.1999969,1039.377,839.377
184.5,199.5,83.5,58.5,88.3000031,68.3000031,1037.043,837.043
185.10001,200.10001,83.5,58.5,88.4000015,68.4000015,1042.879,842.879
186.60001,201.60001,84.09999847,59.09999847,89,69,1030.156,830.156
184.3,199.3,83.59999847,58.59999847,87.6999969,67.6999969,1054.436,854.436
185.5,200.5,83.30000305,58.30000305,87.9000015,67.9000015,1023.268,823.268
183.7,198.7,83.59999847,58.59999847,88.4000015,68.4000015,996.6537,796.6537
182.89999,197.89999,83.69999695,58.69999695,88.5,68.5,1004.825,804.825
185,200,83.80000305,58.80000305,88.4000015,68.4000015,1000.156,800.156
186,201,83.80000305,58.80000305,88.5,68.5,1008.21,808.21
185.5,200.5,83.69999695,58.69999695,88.9000015,68.9000015,994.4358,794.4358
184,199,84.19999695,59.19999695,88.8000031,68.8000031,1003.658,803.658
183,198,83.69999695,58.69999695,88.5,68.5,1005.875,805.875
185.2,200.2,83.80000305,58.80000305,88.5,68.5,990.9338,790.9338
186.10001,201.10001,83.80000305,58.80000305,89.0999985,69.0999985,998.9883,798.9883
184.5,199.5,84.30000305,59.30000305,89.1999969,69.1999969,1010.545,810.545
183.10001,198.10001,84.09999847,59.09999847,88.9000015,68.9000015,1002.49,802.49
183.2,198.2,84.19999695,59.19999695,88.5999985,68.5999985,1007.043,807.043
185.89999,200.89999,84,59,89,69,990.9338,790.9338
185.8,200.8,84.19999695,59.19999695,88.9000015,68.9000015,1001.323,801.323
184.2,199.2,84,59,89,69,1015.214,815.214
182.89999,197.89999,84,59,88.5,68.5,1002.49,802.49
184.10001,199.10001,83.80000305,58.80000305,88.4000015,68.4000015,995.6031,795.6031
186,201,83.80000305,58.80000305,89,69,990.9338,790.9338
185,200,84,59,88.4000015,68.4000015,1003.658,803.658
183.3,198.3,84.09999847,59.09999847,88.5,68.5,1017.432,817.432
183.10001,198.10001,83.90000153,58.90000153,88.5999985,68.5999985,993.2685,793.2685
184.8,199.8,83.80000305,58.80000305,88.5,68.5,1005.875,805.875
186.2,201.2,84,59,89.1999969,69.1999969,990.9338,790.9338
185.3,200.3,84.19999695,59.19999695,89,69,1003.658,803.658
184.60001,199.60001,84.09999847,59.09999847,88.9000015,68.9000015,997.821,797.821
184.2,199.2,83.69999695,58.69999695,88.5,68.5,988.5992,788.5992
184.2,199.2,83.5,58.5,88.4000015,68.4000015,1008.21,808.21
183.8,198.8,83.5,58.5,87.9000015,67.9000015,1003.658,803.658
183.8,198.8,83.59999847,58.59999847,88,68,1011.712,811.712
183.7,198.7,83.30000305,58.30000305,88.1999969,68.1999969,1002.49,802.49
183.5,198.5,83.40000153,58.40000153,87.9000015,67.9000015,998.9883,798.9883
183.2,198.2,83.30000305,58.30000305,87.8000031,67.8000031,1002.49,802.49
184,199,83.09999847,58.09999847,87.8000031,67.8000031,996.6537,796.6537
184.8,199.8,83.19999695,58.19999695,88.0999985,68.0999985,995.6031,795.6031
185,200,83.30000305,58.30000305,88.0999985,68.0999985,1010.545,810.545
185.5,200.5,83.30000305,58.30000305,88.1999969,68.1999969,1002.49,802.49
185.60001,200.60001,83.59999847,58.59999847,88.3000031,68.3000031,1001.323,801.323
186.3,201.3,83.80000305,58.80000305,88.4000015,68.4000015,1008.21,808.21
186,201,83.80000305,58.80000305,88.5999985,68.5999985,981.712,781.712
185.3,200.3,83.59999847,58.59999847,88.4000015,68.4000015,1007.043,807.043
183.8,198.8,83.5,58.5,88.3000031,68.3000031,1003.658,803.658
183.10001,198.10001,83.59999847,58.59999847,88,68,1001.323,801.323
183.5,198.5,83.19999695,58.19999695,87.8000031,67.8000031,990.9338,790.9338
185.5,200.5,83.5,58.5,88.1999969,68.1999969,993.2685,793.2685
185.89999,200.89999,83.59999847,58.59999847,88.0999985,68.0999985,1010.545,810.545
185.2,200.2,83.40000153,58.40000153,88,68,1010.545,810.545
183.8,198.8,83.80000305,58.80000305,88.1999969,68.1999969,990.9338,790.9338
183,198,83.80000305,58.80000305,88.4000015,68.4000015,967.821,767.821
183.89999,198.89999,83.59999847,58.59999847,88.1999969,68.1999969,978.2101,778.2101
185.89999,200.89999,83.5,58.5,88.5999985,68.5999985,981.712,781.712
184.8,199.8,84,59,88.5999985,68.5999985,975.9922,775.9922
183.39999,198.39999,83.69999695,58.69999695,88.3000031,68.3000031,974.8249,774.8249
183.10001,198.10001,83.59999847,58.59999847,87.8000031,67.8000031,984.0467,784.0467
185.60001,200.60001,83.19999695,58.19999695,87.5999985,67.5999985,1008.21,808.21
184.60001,199.60001,83.40000153,58.40000153,88,68,986.3813,786.3813
182.89999,197.89999,82.90000153,57.90000153,87,67,985.214,785.214
184.5,199.5,82.90000153,57.90000153,87.0999985,67.0999985,982.8794,782.8794
186,201,82.90000153,57.90000153,87.3000031,67.3000031,985.214,785.214
185.10001,200.10001,82.80000305,57.80000305,87.4000015,67.4000015,997.821,797.821
183,198,82.5,57.5,86.9000015,66.9000015,960.9338,760.9338
184.8,199.8,82.40000153,57.40000153,86.9000015,66.9000015,986.3813,786.3813
185.39999,200.39999,82.40000153,57.40000153,87.1999969,67.1999969,998.9883,798.9883
183.39999,198.39999,82.30000305,57.30000305,87.0999985,67.0999985,996.6537,796.6537
183.10001,198.10001,82.59999847,57.59999847,87,67,998.9883,798.9883
185.60001,200.60001,81.80000305,56.80000305,86,66,959.7665,759.7665
184.89999,199.89999,85.542239,60.542239,90.452079,70.452079,974.8249,774.8249
182.8,197.8,85.542239,60.542239,90.452079,70.452079,884.8249,684.8249
183.2,198.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
181.5,196.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.3,199.3,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.3,200.3,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.2,199.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
182.8,197.8,88.80000305,63.80000305,93.1999969,73.1999969,1005.48,805.48
185.5,200.5,84.40000153,59.40000153,88.6999969,68.6999969,941.3229,741.3229
183.89999,198.89999,83.69999695,58.69999695,88.8000031,68.8000031,975.9922,775.9922
182.7,197.7,84,59,89,69,967.821,767.821
185.3,200.3,84.40000153,59.40000153,89.5999985,69.5999985,977.0428,777.0428
184,199,84.69999695,59.69999695,90,70,970.1556,770.1556
182.60001,197.60001,84.90000153,59.90000153,89.9000015,69.9000015,962.1011,762.1011
185.10001,200.10001,85.09999847,60.09999847,90.1999969,70.1999969,978.2101,778.2101
184.10001,199.10001,85.40000153,60.40000153,90.4000015,70.4000015,959.7665,759.7665
182.89999,197.89999,85.90000153,60.90000153,90.4000015,70.4000015,980.5447,780.5447
184.7,199.7,85.30000305,60.30000305,90.9000015,70.9000015,966.7704,766.7704
184.89999,199.89999,86.09999847,61.09999847,91.0999985,71.0999985,964.4358,764.4358
182.7,197.7,85.90000153,60.90000153,90.8000031,70.8000031,975.9922,775.9922
185,200,85.90000153,60.90000153,91.5,71.5,977.0428,777.0428
184.39999,199.39999,86.40000153,61.40000153,91.5,71.5,970.1556,770.1556
182.60001,197.60001,86.19999695,61.19999695,91.1999969,71.1999969,978.2101,778.2101
185.39999,200.39999,86.40000153,61.40000153,91.5999985,71.5999985,967.821,767.821
184.2,199.2,86.30000305,61.30000305,91.3000031,71.3000031,984.0467,784.0467
182.60001,197.60001,86.19999695,61.19999695,90.8000031,70.8000031,966.7704,766.7704
185.10001,200.10001,86,61,91.5,71.5,974.8249,774.8249
184.5,199.5,86.19999695,61.19999695,91.5999985,71.5999985,963.2685,763.2685
182.3,197.3,86.5,61.5,91.0999985,71.0999985,954.0467,754.0467
184.3,199.3,86.19999695,61.19999695,91.3000031,71.3000031,963.2685,763.2685
185,200,85.69999695,60.69999695,90.9000015,70.9000015,982.8794,782.8794
182.2,197.2,85.59999847,60.59999847,89.9000015,69.9000015,1010.545,810.545
183.39999,198.39999,84.90000153,59.90000153,89.9000015,69.9000015,1008.21,808.21
185.10001,200.10001,85,60,90.0999985,70.0999985,988.5992,788.5992
183.8,198.8,85.5,60.5,90.4000015,70.4000015,1003.658,803.658
182.2,197.2,85,60,90.0999985,70.0999985,1011.712,811.712
183.8,198.8,85.09999847,60.09999847,89.6999969,69.6999969,1000.156,800.156
185.2,200.2,85.30000305,60.30000305,90.3000031,70.3000031,993.2685,793.2685
183,198,85.30000305,60.30000305,90.3000031,70.3000031,1002.49,802.49
182.39999,197.39999,85.19999695,60.19999695,90.1999969,70.1999969,996.6537,796.6537
185.2,200.2,85.09999847,60.09999847,89.9000015,69.9000015,996.6537,796.6537
184.5,199.5,85.19999695,60.19999695,90.1999969,70.1999969,998.9883,798.9883
182.10001,197.10001,85.30000305,60.30000305,89.9000015,69.9000015,997.821,797.821
184.2,199.2,85,60,90.1999969,70.1999969,997.821,797.821
185.10001,200.10001,85,60,90.3000031,70.3000031,996.6537,796.6537
182.7,197.7,85.09999847,60.09999847,89.9000015,69.9000015,1008.21,808.21
183.3,198.3,85,60,90,70,989.7665,789.7665
184.2,199.2,85.30000305,60.30000305,90.1999969,70.1999969,998.9883,798.9883
184.10001,199.10001,85.09999847,60.09999847,90.0999985,70.0999985,1003.658,803.658
182.39999,197.39999,85.19999695,60.19999695,90.3000031,70.3000031,993.2685,793.2685
183.5,198.5,85,60,89.8000031,69.8000031,995.6031,795.6031
185.39999,200.39999,85,60,90.1999969,70.1999969,1000.156,800.156
184.10001,199.10001,85.40000153,60.40000153,90.6999969,70.6999969,997.821,797.821
182.3,197.3,84.40000153,59.40000153,89.5999985,69.5999985,1005.875,805.875
183.7,198.7,84.5,59.5,89.4000015,69.4000015,996.6537,796.6537
185.2,200.2,84.59999847,59.59999847,89.9000015,69.9000015,998.9883,798.9883
182.3,197.3,84.40000153,59.40000153,89.4000015,69.4000015,995.6031,795.6031
183.3,198.3,84.40000153,59.40000153,89.5999985,69.5999985,1000.156,800.156
186,201,84.59999847,59.59999847,90.0999985,70.0999985,1010.545,810.545
185.2,200.2,84.5,59.5,89.4000015,69.4000015,994.4358,794.4358
182.8,197.8,84.59999847,59.59999847,89.5999985,69.5999985,998.9883,798.9883
184.10001,199.10001,84.30000305,59.30000305,88.9000015,68.9000015,995.6031,795.6031
185.5,200.5,84.30000305,59.30000305,89.3000031,69.3000031,988.5992,788.5992
182.7,197.7,84.30000305,59.30000305,89.5,69.5,1004.825,804.825
183.3,198.3,84.09999847,59.09999847,88.5999985,68.5999985,1008.21,808.21
185.39999,200.39999,84.30000305,59.30000305,89.4000015,69.4000015,1005.875,805.875
182.7,197.7,84.40000153,59.40000153,89.4000015,69.4000015,987.4319,787.4319
182.5,197.5,84.40000153,59.40000153,88.8000031,68.8000031,1007.043,807.043
185.3,200.3,84.40000153,59.40000153,89.6999969,69.6999969,993.2685,793.2685
183.10001,198.10001,84.80000305,59.80000305,89.5999985,69.5999985,1007.043,807.043
183.3,198.3,84.90000153,59.90000153,89.4000015,69.4000015,1016.265,816.265
185.10001,200.10001,84.59999847,59.59999847,89.8000031,69.8000031,990.9338,790.9338
184.8,199.8,85.09999847,60.09999847,90.0999985,70.0999985,1001.323,801.323
182.89999,197.89999,85,60,89.8000031,69.8000031,990.9338,790.9338
184.2,199.2,84.69999695,59.69999695,89.8000031,69.8000031,1000.156,800.156
185.7,200.7,84.69999695,59.69999695,90,70,996.6537,796.6537
184.10001,199.10001,84.69999695,59.69999695,90,70,1002.49,802.49
182.5,197.5,85.09999847,60.09999847,89.8000031,69.8000031,995.6031,795.6031
184.5,199.5,85.09999847,60.09999847,90,70,995.6031,795.6031
184.89999,199.89999,85.5,60.5,90.6999969,70.6999969,998.9883,798.9883
184.10001,199.10001,85.5,60.5,90.6999969,70.6999969,1000.156,800.156
182.5,197.5,85.09999847,60.09999847,89.9000015,69.9000015,996.6537,796.6537
183.7,198.7,85.09999847,60.09999847,89.8000031,69.8000031,994.4358,794.4358
184.89999,199.89999,85.09999847,60.09999847,90.1999969,70.1999969,996.6537,796.6537
184.10001,199.10001,84.90000153,59.90000153,90.3000031,70.3000031,1000.156,800.156
182.3,197.3,85,60,89.8000031,69.8000031,981.712,781.712
183.60001,198.60001,85.09999847,60.09999847,89.8000031,69.8000031,1007.043,807.043
185.3,200.3,85.90000153,60.90000153,91.0999985,71.0999985,1001.323,801.323
185.10001,200.10001,86.09999847,61.09999847,91.4000015,71.4000015,1008.21,808.21
183.5,198.5,85,60,89.5999985,69.5999985,988.5992,788.5992
183.60001,198.60001,84.80000305,59.80000305,89.4000015,69.4000015,990.9338,790.9338
185.2,200.2,85.09999847,60.09999847,90,70,998.9883,798.9883
182.8,197.8,84.69999695,59.69999695,89.9000015,69.9000015,982.8794,782.8794
182.5,197.5,84.40000153,59.40000153,89.3000031,69.3000031,980.5447,780.5447
183.8,198.8,83.90000153,58.90000153,88.5,68.5,978.2101,778.2101
185.5,200.5,83.69999695,58.69999695,88.8000031,68.8000031,988.5992,788.5992
182.89999,197.89999,84.40000153,59.40000153,89.4000015,69.4000015,974.8249,774.8249
182.2,197.2,84.09999847,59.09999847,88.9000015,68.9000015,986.3813,786.3813
185.10001,200.10001,84.09999847,59.09999847,88.9000015,68.9000015,975.9922,775.9922
184.3,199.3,84.40000153,59.40000153,89.3000031,69.3000031,988.5992,788.5992
182.60001,197.60001,84.19999695,59.19999695,88.8000031,68.8000031,973.6576,773.6576
183,198,84,59,89.5,69.5,972.4903,772.4903
184.8,199.8,84.59999847,59.59999847,89.5,69.5,986.3813,786.3813
182.39999,197.39999,84.19999695,59.19999695,89.0999985,69.0999985,987.4319,787.4319
184.60001,199.60001,84.09999847,59.09999847,89.1999969,69.1999969,1000.156,800.156
185.5,200.5,84.5,59.5,89.6999969,69.6999969,987.4319,787.4319
185,200,84.30000305,59.30000305,89.8000031,69.8000031,989.7665,789.7665
182.5,197.5,84.59999847,59.59999847,89.4000015,69.4000015,992.1011,792.1011
184.3,199.3,84.40000153,59.40000153,89.6999969,69.6999969,1000.156,800.156
185.5,200.5,84.80000305,59.80000305,90,70,992.1011,792.1011
184.10001,199.10001,85.09999847,60.09999847,90.5999985,70.5999985,996.6537,796.6537
182.39999,197.39999,85.30000305,60.30000305,90.4000015,70.4000015,982.8794,782.8794
183,198,85.09999847,60.09999847,90.6999969,70.6999969,986.3813,786.3813
185.39999,200.39999,85.19999695,60.19999695,90.5,70.5,987.4319,787.4319
183.2,198.2,85.80000305,60.80000305,91.3000031,71.3000031,982.8794,782.8794
183.2,198.2,84.90000153,59.90000153,89.9000015,69.9000015,972.4903,772.4903
185.7,200.7,85.59999847,60.59999847,90.9000015,70.9000015,981.712,781.712
184.5,199.5,85.59999847,60.59999847,90.9000015,70.9000015,986.3813,786.3813
183.60001,198.60001,85.30000305,60.30000305,90.3000031,70.3000031,973.6576,773.6576
182.3,197.3,84.80000305,59.80000305,89.9000015,69.9000015,972.4903,772.4903
184.2,199.2,84.80000305,59.80000305,89.8000031,69.8000031,994.4358,794.4358
185.3,200.3,84.69999695,59.69999695,90.3000031,70.3000031,987.4319,787.4319
184.3,199.3,85.19999695,60.19999695,90.0999985,70.0999985,980.5447,780.5447
182.39999,197.39999,84.90000153,59.90000153,90.0999985,70.0999985,994.4358,794.4358
182.10001,197.10001,85.30000305,60.30000305,90.4000015,70.4000015,978.2101,778.2101
183.7,198.7,85.09999847,60.09999847,90,70,989.7665,789.7665
185.10001,200.10001,85.59999847,60.59999847,90.8000031,70.8000031,985.214,785.214
182.7,197.7,84.80000305,59.80000305,89.6999969,69.6999969,975.9922,775.9922
185.3,200.3,85.30000305,60.30000305,91.0999985,71.0999985,981.712,781.712
184.5,199.5,85.09999847,60.09999847,90.5999985,70.5999985,979.3774,779.3774
182.5,197.5,85.09999847,60.09999847,90.1999969,70.1999969,987.4319,787.4319
183.8,198.8,84.69999695,59.69999695,89.8000031,69.8000031,992.1011,792.1011
185.60001,200.60001,84.59999847,59.59999847,89.6999969,69.6999969,978.2101,778.2101
184.5,199.5,84.19999695,59.19999695,89.3000031,69.3000031,973.6576,773.6576
182.2,197.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.7,199.7,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.89999,199.89999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
182.5,197.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.8,198.8,87.90000153,62.90000153,91.0999985,71.0999985,1057.821,857.821
183.7,198.7,85.19999695,60.19999695,89.4000015,69.4000015,1062.49,862.49
184.2,199.2,84.40000153,59.40000153,88.8000031,68.8000031,1068.21,868.21
184.5,199.5,83.40000153,58.40000153,88.0999985,68.0999985,1088.988,888.988
184.89999,199.89999,83,58,87.5999985,67.5999985,1084.319,884.319
185.5,200.5,86.40000153,61.40000153,92,72,988.5992,788.5992
185.8,200.8,86.40000153,61.40000153,91.3000031,71.3000031,1024.436,824.436
185.89999,200.89999,85.90000153,60.90000153,90.4000015,70.4000015,1058.988,858.988
187.10001,202.10001,84.69999695,59.69999695,89.5,69.5,1095.875,895.875
185.3,200.3,83.90000153,58.90000153,88.5999985,68.5999985,1100.545,900.545
186.10001,201.10001,84.30000305,59.30000305,88.6999969,68.6999969,1106.265,906.265
185.89999,200.89999,84.5,59.5,89.3000031,69.3000031,1100.545,900.545
185.3,200.3,84.5,59.5,89.4000015,69.4000015,1105.097,905.097
186.10001,201.10001,84.40000153,59.40000153,88.6999969,68.6999969,1102.879,902.879
186.3,201.3,84.19999695,59.19999695,89.0999985,69.0999985,1112.101,912.101
189,204,84.30000305,59.30000305,89.3000031,69.3000031,1095.875,895.875
188.7,203.7,84.59999847,59.59999847,89.5,69.5,1116.654,916.654
186,201,84.40000153,59.40000153,89.3000031,69.3000031,1091.323,891.323
188,203,84.40000153,59.40000153,89.6999969,69.6999969,1110.934,910.934
189.3,204.3,84.59999847,59.59999847,89.5999985,69.5999985,1113.152,913.152
188.8,203.8,84.69999695,59.69999695,89.5999985,69.5999985,1118.988,918.988
186.7,201.7,84.40000153,59.40000153,89,69,1109.766,909.766
185.8,200.8,84.09999847,59.09999847,89.0999985,69.0999985,1097.043,897.043
188.8,203.8,84.09999847,59.09999847,89,69,1101.712,901.712
188.8,203.8,84,59,89.3000031,69.3000031,1101.712,901.712
186.7,201.7,83.59999847,58.59999847,88.6999969,68.6999969,1100.545,900.545
186.39999,201.39999,83.5,58.5,87.9000015,67.9000015,1103.93,903.93
187.8,202.8,83.80000305,58.80000305,88.6999969,68.6999969,1109.766,909.766
188,203,84,59,88.8000031,68.8000031,1112.101,912.101
186.60001,201.60001,84,59,88.9000015,68.9000015,1103.93,903.93
186,201,83.80000305,58.80000305,88.4000015,68.4000015,1106.265,906.265
187.10001,202.10001,84.09999847,59.09999847,89,69,1112.101,912.101
188.5,203.5,84.40000153,59.40000153,89.4000015,69.4000015,1101.712,901.712
188.7,203.7,84.40000153,59.40000153,89.4000015,69.4000015,1095.875,895.875
188.89999,203.89999,84.40000153,59.40000153,89.3000031,69.3000031,1095.875,895.875
186.8,201.8,84,59,88.6999969,68.6999969,1105.097,905.097
188.10001,203.10001,83.90000153,58.90000153,88.5,68.5,1102.879,902.879
189,204,83.69999695,58.69999695,88.8000031,68.8000031,1095.875,895.875
186.89999,201.89999,83.69999695,58.69999695,88.5999985,68.5999985,1092.49,892.49
185.8,200.8,83.80000305,58.80000305,88.3000031,68.3000031,1087.821,887.821
187.5,202.5,84.19999695,59.19999695,88.5,68.5,1103.93,903.93
189,204,84.09999847,59.09999847,89.3000031,69.3000031,1094.708,894.708
188,203,84.30000305,59.30000305,89.3000031,69.3000031,1098.21,898.21
186.10001,201.10001,84.09999847,59.09999847,88.6999969,68.6999969,1090.156,890.156
188.39999,203.39999,83.90000153,58.90000153,88.5,68.5,1101.712,901.712
188.7,203.7,83.90000153,58.90000153,88.5,68.5,1114.319,914.319
187.60001,202.60001,84.30000305,59.30000305,89.3000031,69.3000031,1107.432,907.432
186.10001,201.10001,84.40000153,59.40000153,89.3000031,69.3000031,1108.599,908.599
186.2,201.2,84.40000153,59.40000153,88.9000015,68.9000015,1105.097,905.097
186.89999,201.89999,84.19999695,59.19999695,88.4000015,68.4000015,1101.712,901.712
187.60001,202.60001,84,59,88.9000015,68.9000015,1108.599,908.599
189.10001,204.10001,84.40000153,59.40000153,88.6999969,68.6999969,1095.875,895.875
189.39999,204.39999,84.09999847,59.09999847,88.9000015,68.9000015,1102.879,902.879
186.7,201.7,83.69999695,58.69999695,88.3000031,68.3000031,1093.541,893.541
188.60001,203.60001,83.80000305,58.80000305,88.3000031,68.3000031,1100.545,900.545
187.5,202.5,83.59999847,58.59999847,88.6999969,68.6999969,1101.712,901.712
186.60001,201.60001,83.90000153,58.90000153,88.4000015,68.4000015,1105.097,905.097
188.7,203.7,84.19999695,59.19999695,88.6999969,68.6999969,1099.377,899.377
188.89999,203.89999,84.59999847,59.59999847,89.0999985,69.0999985,1099.377,899.377
186.5,201.5,84.5,59.5,89.0999985,69.0999985,1107.432,907.432
186.5,201.5,84.30000305,59.30000305,88.6999969,68.6999969,1103.93,903.93
189.7,204.7,84.09999847,59.09999847,88.5999985,68.5999985,1101.712,901.712
188.8,203.8,84.30000305,59.30000305,89.3000031,69.3000031,1092.49,892.49
187.7,202.7,84.5,59.5,88.8000031,68.8000031,1101.712,901.712
186,201,84.30000305,59.30000305,88.3000031,68.3000031,1101.712,901.712
187.60001,202.60001,84,59,88.6999969,68.6999969,1091.323,891.323
188.8,203.8,84,59,88.5999985,68.5999985,1102.879,902.879
189.60001,204.60001,84.30000305,59.30000305,89.1999969,69.1999969,1098.21,898.21
188.8,203.8,84.5,59.5,89.0999985,69.0999985,1100.545,900.545
186.39999,201.39999,84.09999847,59.09999847,88.4000015,68.4000015,1094.708,894.708
187.2,202.2,83.59999847,58.59999847,88.3000031,68.3000031,1099.377,899.377
189.2,204.2,83.59999847,58.59999847,88.5,68.5,1101.712,901.712
187.3,202.3,83.80000305,58.80000305,88.6999969,68.6999969,1099.377,899.377
187,202,83.80000305,58.80000305,88.4000015,68.4000015,1108.599,908.599
189.3,204.3,83.69999695,58.69999695,88.4000015,68.4000015,1090.156,890.156
188.5,203.5,83.80000305,58.80000305,88.4000015,68.4000015,1098.21,898.21
186.39999,201.39999,83.59999847,58.59999847,88.0999985,68.0999985,1094.708,894.708
188.39999,203.39999,83.69999695,58.69999695,88.4000015,68.4000015,1087.821,887.821
188.10001,203.10001,83.69999695,58.69999695,88.6999969,68.6999969,1094.708,894.708
186.2,201.2,83.59999847,58.59999847,88.0999985,68.0999985,1093.541,893.541
189.7,204.7,83.69999695,58.69999695,88.4000015,68.4000015,1103.93,903.93
189.10001,204.10001,83.59999847,58.59999847,88.5999985,68.5999985,1102.879,902.879
186.2,201.2,83.69999695,58.69999695,88.0999985,68.0999985,1087.821,887.821
188.8,203.8,83.69999695,58.69999695,88.4000015,68.4000015,1103.93,903.93
188.89999,203.89999,84.19999695,59.19999695,89,69,1097.043,897.043
186.3,201.3,83.90000153,58.90000153,88.5,68.5,1109.766,909.766
188.3,203.3,83.5,58.5,88.0999985,68.0999985,1101.712,901.712
189.7,204.7,83.5,58.5,88.1999969,68.1999969,1094.708,894.708
186.89999,201.89999,84,59,88.3000031,68.3000031,1097.043,897.043
187.60001,202.60001,83.80000305,58.80000305,88.5,68.5,1093.541,893.541
189.3,204.3,83.69999695,58.69999695,88.3000031,68.3000031,1092.49,892.49
188.5,203.5,83.80000305,58.80000305,88.5,68.5,1107.432,907.432
186.39999,201.39999,83.90000153,58.90000153,88.4000015,68.4000015,1092.49,892.49
188.7,203.7,83.69999695,58.69999695,88.4000015,68.4000015,1106.265,906.265
189,204,83.90000153,58.90000153,88.8000031,68.8000031,1100.545,900.545
186.10001,201.10001,83.69999695,58.69999695,88.4000015,68.4000015,1100.545,900.545
187.7,202.7,84,59,88.4000015,68.4000015,1105.097,905.097
189.3,204.3,84,59,88.5999985,68.5999985,1090.156,890.156
186.3,201.3,84,59,88.6999969,68.6999969,1095.875,895.875
188,203,83.90000153,58.90000153,88.5,68.5,1091.323,891.323
189.10001,204.10001,84.09999847,59.09999847,88.8000031,68.8000031,1093.541,893.541
186.7,201.7,84.09999847,59.09999847,88.6999969,68.6999969,1098.21,898.21
188.39999,203.39999,84,59,88.8000031,68.8000031,1091.323,891.323
188.89999,203.89999,84,59,88.5999985,68.5999985,1092.49,892.49
187.10001,202.10001,83.59999847,58.59999847,88.0999985,68.0999985,1093.541,893.541
189.5,204.5,83.90000153,58.90000153,88.5999985,68.5999985,1093.541,893.541
187.5,202.5,84,59,88.3000031,68.3000031,1098.21,898.21
187,202,83.80000305,58.80000305,88.1999969,68.1999969,1098.21,898.21
189.39999,204.39999,83.30000305,58.30000305,88.5,68.5,1057.821,857.821
189.8,204.8,84.09999847,59.09999847,89,69,1045.097,845.097
187.8,202.8,83.69999695,58.69999695,88.0999985,68.0999985,1007.043,807.043
187,202,83.5,58.5,87.5999985,67.5999985,1011.712,811.712
189.89999,204.89999,82.90000153,57.90000153,88.0999985,68.0999985,1014.047,814.047
190,205,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
189.89999,204.89999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184,199,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.89999,199.89999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.8,200.8,86.5,61.5,89.1999969,69.1999969,1005.48,805.48
185.3,200.3,88.40000153,63.40000153,93.3000031,73.3000031,1005.48,805.48
184,199,88.80000305,63.80000305,94.5999985,74.5999985,1005.48,805.48
182.8,197.8,86.59999847,61.59999847,91.4000015,71.4000015,926.3813,726.3813
183.8,198.8,85.59999847,60.59999847,90.0999985,70.0999985,997.821,797.821
185.60001,200.60001,85.59999847,60.59999847,90.8000031,70.8000031,978.2101,778.2101
185.3,200.3,86,61,91,71,978.2101,778.2101
183.89999,198.89999,86,61,90.8000031,70.8000031,994.4358,794.4358
183,198,86,61,90.8000031,70.8000031,970.1556,770.1556
184.3,199.3,85.80000305,60.80000305,90.6999969,70.6999969,965.6031,765.6031
186.10001,201.10001,85.80000305,60.80000305,91.3000031,71.3000031,948.2101,748.2101
184.60001,199.60001,86.19999695,61.19999695,91.4000015,71.4000015,975.9922,775.9922
183.39999,198.39999,86.19999695,61.19999695,91,71,973.6576,773.6576
183.39999,198.39999,86.40000153,61.40000153,91.3000031,71.3000031,971.3229,771.3229
184.3,199.3,86.09999847,61.09999847,91.0999985,71.0999985,968.9883,768.9883
185.8,200.8,86.40000153,61.40000153,92,72,951.712,751.712
185.8,200.8,86.5,61.5,91.6999969,71.6999969,968.9883,768.9883
184.5,199.5,86.59999847,61.59999847,91.6999969,71.6999969,975.9922,775.9922
183,198,86.80000305,61.80000305,91.6999969,71.6999969,964.4358,764.4358
182.89999,197.89999,86.5,61.5,91.8000031,71.8000031,970.1556,770.1556
184.39999,199.39999,86.59999847,61.59999847,91.6999969,71.6999969,974.8249,774.8249
185.7,200.7,86.80000305,61.80000305,92.4000015,72.4000015,984.0467,784.0467
184.5,199.5,87.19999695,62.19999695,92.3000031,72.3000031,978.2101,778.2101
